,Metric,Value,Method,Algorithm,mv,sigma,diff_mu_12_mu_11,diff_mu_13_mu_23,Neighbors,Repetition
10267,F1 Macro,0.9263894000736106,KNN,KNN+ROs,0.7931879413233472,0.04637870929349414,0.02327655015919461,0.040599088122033694,84.3,8.0
10268,F1 Macro,0.975958648876067,DBC,DBC,0.7931879413233472,0.04637870929349414,0.02327655015919461,0.040599088122033694,,8.0
10269,F1 Macro,0.2912804442245313,Listwise Deletion,SVC,0.7931879413233472,0.04637870929349414,0.02327655015919461,0.040599088122033694,,8.0
10270,F1 Macro,0.23698643698643698,Listwise Deletion,RF,0.7931879413233472,0.04637870929349414,0.02327655015919461,0.040599088122033694,,8.0
10271,F1 Macro,0.318706419554123,Listwise Deletion,Ridge,0.7931879413233472,0.04637870929349414,0.02327655015919461,0.040599088122033694,,8.0
10272,F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,0.7875235072233107,0.04633497686392402,0.02453665328803492,0.04046456580034613,,8.0
10273,F1 Macro,0.9919862162920223,"ACF, correlation-only",ACF+RF,0.7875235072233107,0.04633497686392402,0.02453665328803492,0.04046456580034613,,8.0
10274,F1 Macro,0.9919862162920223,"ACF, correlation-only",ACF+Ridge,0.7875235072233107,0.04633497686392402,0.02453665328803492,0.04046456580034613,,8.0
10275,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.7875235072233107,0.04633497686392402,0.02453665328803492,0.04046456580034613,,8.0
10276,F1 Macro,0.992137437590911,"ACF, with covariable",ACF+RF,0.7875235072233107,0.04633497686392402,0.02453665328803492,0.04046456580034613,,8.0
10277,F1 Macro,1.0,"ACF, with covariable",ACF+Ridge,0.7875235072233107,0.04633497686392402,0.02453665328803492,0.04046456580034613,,8.0
10278,F1 Macro,0.866927954517532,KNN,KNN,0.7875235072233107,0.04633497686392402,0.02453665328803492,0.04046456580034613,7.7,8.0
10279,F1 Macro,0.9089044981980038,KNN,KNN+ROs,0.7875235072233107,0.04633497686392402,0.02453665328803492,0.04046456580034613,64.6,8.0
10280,F1 Macro,1.0,DBC,DBC,0.7875235072233107,0.04633497686392402,0.02453665328803492,0.04046456580034613,,8.0
10281,F1 Macro,0.33108455303419587,Listwise Deletion,SVC,0.7875235072233107,0.04633497686392402,0.02453665328803492,0.04046456580034613,,8.0
10282,F1 Macro,0.3330844993084083,Listwise Deletion,RF,0.7875235072233107,0.04633497686392402,0.02453665328803492,0.04046456580034613,,8.0
10283,F1 Macro,0.3383523012272469,Listwise Deletion,Ridge,0.7875235072233107,0.04633497686392402,0.02453665328803492,0.04046456580034613,,8.0
10284,F1 Macro,0.9919862162920223,"ACF, correlation-only",ACF+SVC,0.7815956688755974,0.044275462374220004,0.025690346534727876,0.041505031889734215,,8.0
10285,F1 Macro,0.992137437590911,"ACF, correlation-only",ACF+RF,0.7815956688755974,0.044275462374220004,0.025690346534727876,0.041505031889734215,,8.0
10286,F1 Macro,0.9919862162920223,"ACF, correlation-only",ACF+Ridge,0.7815956688755974,0.044275462374220004,0.025690346534727876,0.041505031889734215,,8.0
10287,F1 Macro,0.9838109114456856,"ACF, with covariable",ACF+SVC,0.7815956688755974,0.044275462374220004,0.025690346534727876,0.041505031889734215,,8.0
10288,F1 Macro,0.992137437590911,"ACF, with covariable",ACF+RF,0.7815956688755974,0.044275462374220004,0.025690346534727876,0.041505031889734215,,8.0
10289,F1 Macro,0.9919862162920223,"ACF, with covariable",ACF+Ridge,0.7815956688755974,0.044275462374220004,0.025690346534727876,0.041505031889734215,,8.0
10290,F1 Macro,0.8512418300653595,KNN,KNN,0.7815956688755974,0.044275462374220004,0.025690346534727876,0.041505031889734215,6.6,8.0
10291,F1 Macro,0.9427473111683637,KNN,KNN+ROs,0.7815956688755974,0.044275462374220004,0.025690346534727876,0.041505031889734215,74.3,8.0
10292,F1 Macro,1.0,DBC,DBC,0.7815956688755974,0.044275462374220004,0.025690346534727876,0.041505031889734215,,8.0
10293,F1 Macro,0.29472042832698575,Listwise Deletion,SVC,0.7815956688755974,0.044275462374220004,0.025690346534727876,0.041505031889734215,,8.0
10294,F1 Macro,0.30407740632135877,Listwise Deletion,RF,0.7815956688755974,0.044275462374220004,0.025690346534727876,0.041505031889734215,,8.0
