,Metric,Value,Method,Algorithm,mv,sigma,diff_mu_12_mu_11,diff_mu_13_mu_23,Neighbors,a_size,b_size,c_size,Repetition
2494,F1 Macro,0.948024948024948,KNN,KNN+ROs,0.81,0.05079180107442853,0.01845761617113187,0.0480453667578505,88.1,26.0,74.0,50.0,8.0
2495,F1 Macro,0.9736807474667719,DBC,DBC,0.81,0.05079180107442853,0.01845761617113187,0.0480453667578505,,26.0,74.0,50.0,8.0
2496,F1 Macro,0.2237000547345375,Listwise Deletion,SVC,0.81,0.05179105803935839,0.018764482394856424,0.04025261642134938,,30.0,70.0,50.0,8.0
2497,F1 Macro,0.31622879802104503,Listwise Deletion,RF,0.81,0.05179105803935839,0.018764482394856424,0.04025261642134938,,30.0,70.0,50.0,8.0
2498,F1 Macro,0.3061910200973593,Listwise Deletion,Ridge,0.81,0.05179105803935839,0.018764482394856424,0.04025261642134938,,30.0,70.0,50.0,8.0
2499,F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,0.81,0.05179105803935839,0.018764482394856424,0.04025261642134938,,30.0,70.0,50.0,8.0
2500,F1 Macro,1.0,"ACF, correlation-only",ACF+RF,0.81,0.05179105803935839,0.018764482394856424,0.04025261642134938,,30.0,70.0,50.0,8.0
2501,F1 Macro,0.9599310814601113,"ACF, correlation-only",ACF+Ridge,0.81,0.05179105803935839,0.018764482394856424,0.04025261642134938,,30.0,70.0,50.0,8.0
2502,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.05179105803935839,0.018764482394856424,0.04025261642134938,,30.0,70.0,50.0,8.0
2503,F1 Macro,1.0,"ACF, with covariable",ACF+RF,0.81,0.05179105803935839,0.018764482394856424,0.04025261642134938,,30.0,70.0,50.0,8.0
2504,F1 Macro,0.9729207812157122,"ACF, with covariable",ACF+Ridge,0.81,0.05179105803935839,0.018764482394856424,0.04025261642134938,,30.0,70.0,50.0,8.0
2505,F1 Macro,0.7785414206338451,KNN,KNN,0.81,0.05179105803935839,0.018764482394856424,0.04025261642134938,6.9,30.0,70.0,50.0,8.0
2506,F1 Macro,0.9246193276044022,KNN,KNN+ROs,0.81,0.05179105803935839,0.018764482394856424,0.04025261642134938,73.7,30.0,70.0,50.0,8.0
2507,F1 Macro,1.0,DBC,DBC,0.81,0.05179105803935839,0.018764482394856424,0.04025261642134938,,30.0,70.0,50.0,8.0
2508,F1 Macro,0.35588467220889886,Listwise Deletion,SVC,0.81,0.05140324499526172,0.022663182420027628,0.03708696146461486,,33.0,67.0,50.0,8.0
2509,F1 Macro,0.28096757044125464,Listwise Deletion,RF,0.81,0.05140324499526172,0.022663182420027628,0.03708696146461486,,33.0,67.0,50.0,8.0
2510,F1 Macro,0.3343653250773994,Listwise Deletion,Ridge,0.81,0.05140324499526172,0.022663182420027628,0.03708696146461486,,33.0,67.0,50.0,8.0
2511,F1 Macro,0.9768277140539915,"ACF, correlation-only",ACF+SVC,0.81,0.05140324499526172,0.022663182420027628,0.03708696146461486,,33.0,67.0,50.0,8.0
2512,F1 Macro,0.9693627450980392,"ACF, correlation-only",ACF+RF,0.81,0.05140324499526172,0.022663182420027628,0.03708696146461486,,33.0,67.0,50.0,8.0
2513,F1 Macro,0.9532491818606825,"ACF, correlation-only",ACF+Ridge,0.81,0.05140324499526172,0.022663182420027628,0.03708696146461486,,33.0,67.0,50.0,8.0
2514,F1 Macro,0.9925186099577301,"ACF, with covariable",ACF+SVC,0.81,0.05140324499526172,0.022663182420027628,0.03708696146461486,,33.0,67.0,50.0,8.0
2515,F1 Macro,1.0,"ACF, with covariable",ACF+RF,0.81,0.05140324499526172,0.022663182420027628,0.03708696146461486,,33.0,67.0,50.0,8.0
2516,F1 Macro,0.9772079772079773,"ACF, with covariable",ACF+Ridge,0.81,0.05140324499526172,0.022663182420027628,0.03708696146461486,,33.0,67.0,50.0,8.0
2517,F1 Macro,0.8506331763474622,KNN,KNN,0.81,0.05140324499526172,0.022663182420027628,0.03708696146461486,12.8,33.0,67.0,50.0,8.0
2518,F1 Macro,0.9504083570750237,KNN,KNN+ROs,0.81,0.05140324499526172,0.022663182420027628,0.03708696146461486,53.3,33.0,67.0,50.0,8.0
2519,F1 Macro,0.9924026590693257,DBC,DBC,0.81,0.05140324499526172,0.022663182420027628,0.03708696146461486,,33.0,67.0,50.0,8.0
2520,F1 Macro,0.3186673274427562,Listwise Deletion,SVC,0.81,0.050661794577788286,0.01868445549119116,0.04172813322433844,,36.0,64.0,50.0,8.0
2521,F1 Macro,0.3151661073009387,Listwise Deletion,RF,0.81,0.050661794577788286,0.01868445549119116,0.04172813322433844,,36.0,64.0,50.0,8.0
2522,F1 Macro,0.28937573330096694,Listwise Deletion,Ridge,0.81,0.050661794577788286,0.01868445549119116,0.04172813322433844,,36.0,64.0,50.0,8.0
2523,F1 Macro,0.9855324074074074,"ACF, correlation-only",ACF+SVC,0.81,0.050661794577788286,0.01868445549119116,0.04172813322433844,,36.0,64.0,50.0,8.0
2524,F1 Macro,0.9710648148148149,"ACF, correlation-only",ACF+RF,0.81,0.050661794577788286,0.01868445549119116,0.04172813322433844,,36.0,64.0,50.0,8.0
2525,F1 Macro,0.9581769464046861,"ACF, correlation-only",ACF+Ridge,0.81,0.050661794577788286,0.01868445549119116,0.04172813322433844,,36.0,64.0,50.0,8.0
2526,F1 Macro,0.9855324074074074,"ACF, with covariable",ACF+SVC,0.81,0.050661794577788286,0.01868445549119116,0.04172813322433844,,36.0,64.0,50.0,8.0
2527,F1 Macro,0.9710648148148149,"ACF, with covariable",ACF+RF,0.81,0.050661794577788286,0.01868445549119116,0.04172813322433844,,36.0,64.0,50.0,8.0
2528,F1 Macro,0.9565972222222222,"ACF, with covariable",ACF+Ridge,0.81,0.050661794577788286,0.01868445549119116,0.04172813322433844,,36.0,64.0,50.0,8.0
2529,F1 Macro,0.8555511252879674,KNN,KNN,0.81,0.050661794577788286,0.01868445549119116,0.04172813322433844,11.6,36.0,64.0,50.0,8.0
2530,F1 Macro,0.9075555555555556,KNN,KNN+ROs,0.81,0.050661794577788286,0.01868445549119116,0.04172813322433844,85.2,36.0,64.0,50.0,8.0
2531,F1 Macro,0.9855324074074074,DBC,DBC,0.81,0.050661794577788286,0.01868445549119116,0.04172813322433844,,36.0,64.0,50.0,8.0
2532,F1 Macro,0.36982258038572285,Listwise Deletion,SVC,0.81,0.05127752980795347,0.016704296377522104,0.03888191160685367,,40.0,60.0,50.0,8.0
2533,F1 Macro,0.3553529686769519,Listwise Deletion,RF,0.81,0.05127752980795347,0.016704296377522104,0.03888191160685367,,40.0,60.0,50.0,8.0
2534,F1 Macro,0.2781216419514292,Listwise Deletion,Ridge,0.81,0.05127752980795347,0.016704296377522104,0.03888191160685367,,40.0,60.0,50.0,8.0
2535,F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,0.81,0.05127752980795347,0.016704296377522104,0.03888191160685367,,40.0,60.0,50.0,8.0
2536,F1 Macro,0.986111111111111,"ACF, correlation-only",ACF+RF,0.81,0.05127752980795347,0.016704296377522104,0.03888191160685367,,40.0,60.0,50.0,8.0
2537,F1 Macro,0.9799559067851752,"ACF, correlation-only",ACF+Ridge,0.81,0.05127752980795347,0.016704296377522104,0.03888191160685367,,40.0,60.0,50.0,8.0
2538,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.05127752980795347,0.016704296377522104,0.03888191160685367,,40.0,60.0,50.0,8.0
2539,F1 Macro,1.0,"ACF, with covariable",ACF+RF,0.81,0.05127752980795347,0.016704296377522104,0.03888191160685367,,40.0,60.0,50.0,8.0
2540,F1 Macro,0.9930836532143722,"ACF, with covariable",ACF+Ridge,0.81,0.05127752980795347,0.016704296377522104,0.03888191160685367,,40.0,60.0,50.0,8.0
2541,F1 Macro,0.855650522317189,KNN,KNN,0.81,0.05127752980795347,0.016704296377522104,0.03888191160685367,13.5,40.0,60.0,50.0,8.0
2542,F1 Macro,0.8982809480215644,KNN,KNN+ROs,0.81,0.05127752980795347,0.016704296377522104,0.03888191160685367,74.7,40.0,60.0,50.0,8.0
2543,F1 Macro,0.9790773093419812,DBC,DBC,0.81,0.05127752980795347,0.016704296377522104,0.03888191160685367,,40.0,60.0,50.0,8.0
2544,F1 Macro,0.26700705230117,Listwise Deletion,SVC,0.81,0.0507244723707157,0.019208870779879816,0.042521805185734465,,43.0,57.0,50.0,8.0
2545,F1 Macro,0.33967286335103813,Listwise Deletion,RF,0.81,0.0507244723707157,0.019208870779879816,0.042521805185734465,,43.0,57.0,50.0,8.0
2546,F1 Macro,0.4084063811786584,Listwise Deletion,Ridge,0.81,0.0507244723707157,0.019208870779879816,0.042521805185734465,,43.0,57.0,50.0,8.0
2547,F1 Macro,0.9794047986819071,"ACF, correlation-only",ACF+SVC,0.81,0.0507244723707157,0.019208870779879816,0.042521805185734465,,43.0,57.0,50.0,8.0
2548,F1 Macro,0.9863163656267105,"ACF, correlation-only",ACF+RF,0.81,0.0507244723707157,0.019208870779879816,0.042521805185734465,,43.0,57.0,50.0,8.0
2549,F1 Macro,0.9864001087991295,"ACF, correlation-only",ACF+Ridge,0.81,0.0507244723707157,0.019208870779879816,0.042521805185734465,,43.0,57.0,50.0,8.0
2550,F1 Macro,0.9932187298681043,"ACF, with covariable",ACF+SVC,0.81,0.0507244723707157,0.019208870779879816,0.042521805185734465,,43.0,57.0,50.0,8.0
2551,F1 Macro,0.9931798806479112,"ACF, with covariable",ACF+RF,0.81,0.0507244723707157,0.019208870779879816,0.042521805185734465,,43.0,57.0,50.0,8.0
2552,F1 Macro,0.9801149033822302,"ACF, with covariable",ACF+Ridge,0.81,0.0507244723707157,0.019208870779879816,0.042521805185734465,,43.0,57.0,50.0,8.0
2553,F1 Macro,0.8952294878610668,KNN,KNN,0.81,0.0507244723707157,0.019208870779879816,0.042521805185734465,20.6,43.0,57.0,50.0,8.0
2554,F1 Macro,0.9195372976129019,KNN,KNN+ROs,0.81,0.0507244723707157,0.019208870779879816,0.042521805185734465,50.4,43.0,57.0,50.0,8.0
2555,F1 Macro,0.9597912600248789,DBC,DBC,0.81,0.0507244723707157,0.019208870779879816,0.042521805185734465,,43.0,57.0,50.0,8.0
2556,F1 Macro,0.34662131519274375,Listwise Deletion,SVC,0.81,0.05067521601473671,0.017480364939969073,0.04071058185374579,,46.0,54.0,50.0,8.0
2557,F1 Macro,0.3992718771949579,Listwise Deletion,RF,0.81,0.05067521601473671,0.017480364939969073,0.04071058185374579,,46.0,54.0,50.0,8.0
2558,F1 Macro,0.34618806879693736,Listwise Deletion,Ridge,0.81,0.05067521601473671,0.017480364939969073,0.04071058185374579,,46.0,54.0,50.0,8.0
2559,F1 Macro,0.9865807836822329,"ACF, correlation-only",ACF+SVC,0.81,0.05067521601473671,0.017480364939969073,0.04071058185374579,,46.0,54.0,50.0,8.0
2560,F1 Macro,0.9731615673644659,"ACF, correlation-only",ACF+RF,0.81,0.05067521601473671,0.017480364939969073,0.04071058185374579,,46.0,54.0,50.0,8.0
2561,F1 Macro,0.9799015174354336,"ACF, correlation-only",ACF+Ridge,0.81,0.05067521601473671,0.017480364939969073,0.04071058185374579,,46.0,54.0,50.0,8.0
2562,F1 Macro,0.9933005058118113,"ACF, with covariable",ACF+SVC,0.81,0.05067521601473671,0.017480364939969073,0.04071058185374579,,46.0,54.0,50.0,8.0
2563,F1 Macro,0.9799498746867168,"ACF, with covariable",ACF+RF,0.81,0.05067521601473671,0.017480364939969073,0.04071058185374579,,46.0,54.0,50.0,8.0
2564,F1 Macro,0.9865807836822329,"ACF, with covariable",ACF+Ridge,0.81,0.05067521601473671,0.017480364939969073,0.04071058185374579,,46.0,54.0,50.0,8.0
2565,F1 Macro,0.9382143960457213,KNN,KNN,0.81,0.05067521601473671,0.017480364939969073,0.04071058185374579,31.1,46.0,54.0,50.0,8.0
2566,F1 Macro,0.9402268191291855,KNN,KNN+ROs,0.81,0.05067521601473671,0.017480364939969073,0.04071058185374579,66.9,46.0,54.0,50.0,8.0
2567,F1 Macro,0.9933005058118113,DBC,DBC,0.81,0.05067521601473671,0.017480364939969073,0.04071058185374579,,46.0,54.0,50.0,8.0
2568,F1 Macro,0.3866920025335867,Listwise Deletion,SVC,0.81,0.05112070216601282,0.02179751013542708,0.04075075722589991,,50.0,50.0,50.0,8.0
2569,F1 Macro,0.2806546639149207,Listwise Deletion,RF,0.81,0.05112070216601282,0.02179751013542708,0.04075075722589991,,50.0,50.0,50.0,8.0
2570,F1 Macro,0.30028041202248934,Listwise Deletion,Ridge,0.81,0.05112070216601282,0.02179751013542708,0.04075075722589991,,50.0,50.0,50.0,8.0
2571,F1 Macro,0.9866666666666667,"ACF, correlation-only",ACF+SVC,0.81,0.05112070216601282,0.02179751013542708,0.04075075722589991,,50.0,50.0,50.0,8.0
2572,F1 Macro,0.9866666666666667,"ACF, correlation-only",ACF+RF,0.81,0.05112070216601282,0.02179751013542708,0.04075075722589991,,50.0,50.0,50.0,8.0
2573,F1 Macro,0.9733226623982927,"ACF, correlation-only",ACF+Ridge,0.81,0.05112070216601282,0.02179751013542708,0.04075075722589991,,50.0,50.0,50.0,8.0
2574,F1 Macro,0.9933326665999932,"ACF, with covariable",ACF+SVC,0.81,0.05112070216601282,0.02179751013542708,0.04075075722589991,,50.0,50.0,50.0,8.0
2575,F1 Macro,1.0,"ACF, with covariable",ACF+RF,0.81,0.05112070216601282,0.02179751013542708,0.04075075722589991,,50.0,50.0,50.0,8.0
2576,F1 Macro,0.9867300455535749,"ACF, with covariable",ACF+Ridge,0.81,0.05112070216601282,0.02179751013542708,0.04075075722589991,,50.0,50.0,50.0,8.0
2577,F1 Macro,0.9333066559957316,KNN,KNN,0.81,0.05112070216601282,0.02179751013542708,0.04075075722589991,62.2,50.0,50.0,50.0,8.0
2578,F1 Macro,0.9533286661999534,KNN,KNN+ROs,0.81,0.05112070216601282,0.02179751013542708,0.04075075722589991,73.5,50.0,50.0,50.0,8.0
2579,F1 Macro,0.9799319931993199,DBC,DBC,0.81,0.05112070216601282,0.02179751013542708,0.04075075722589991,,50.0,50.0,50.0,8.0
2580,F1 Macro,0.3327545740010894,Listwise Deletion,SVC,0.81,0.050917091168884286,0.024111719411292615,0.039389075944342294,,53.0,47.0,50.0,8.0
2581,F1 Macro,0.3381764598911032,Listwise Deletion,RF,0.81,0.050917091168884286,0.024111719411292615,0.039389075944342294,,53.0,47.0,50.0,8.0
2582,F1 Macro,0.36783794674261205,Listwise Deletion,Ridge,0.81,0.050917091168884286,0.024111719411292615,0.039389075944342294,,53.0,47.0,50.0,8.0
2583,F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,0.81,0.050917091168884286,0.024111719411292615,0.039389075944342294,,53.0,47.0,50.0,8.0
2584,F1 Macro,1.0,"ACF, correlation-only",ACF+RF,0.81,0.050917091168884286,0.024111719411292615,0.039389075944342294,,53.0,47.0,50.0,8.0
2585,F1 Macro,0.9661967661967662,"ACF, correlation-only",ACF+Ridge,0.81,0.050917091168884286,0.024111719411292615,0.039389075944342294,,53.0,47.0,50.0,8.0
2586,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.050917091168884286,0.024111719411292615,0.039389075944342294,,53.0,47.0,50.0,8.0
2587,F1 Macro,0.9933005058118113,"ACF, with covariable",ACF+RF,0.81,0.050917091168884286,0.024111719411292615,0.039389075944342294,,53.0,47.0,50.0,8.0
2588,F1 Macro,0.9799015174354336,"ACF, with covariable",ACF+Ridge,0.81,0.050917091168884286,0.024111719411292615,0.039389075944342294,,53.0,47.0,50.0,8.0
2589,F1 Macro,0.9244842618336594,KNN,KNN,0.81,0.050917091168884286,0.024111719411292615,0.039389075944342294,46.7,53.0,47.0,50.0,8.0
2590,F1 Macro,0.9392651078044336,KNN,KNN+ROs,0.81,0.050917091168884286,0.024111719411292615,0.039389075944342294,76.3,53.0,47.0,50.0,8.0
2591,F1 Macro,0.9933005058118113,DBC,DBC,0.81,0.050917091168884286,0.024111719411292615,0.039389075944342294,,53.0,47.0,50.0,8.0
2592,F1 Macro,0.332410689260718,Listwise Deletion,SVC,0.81,0.051006600328754995,0.022534504479295447,0.041703761935559705,,56.0,44.0,50.0,8.0
2593,F1 Macro,0.3395235358759539,Listwise Deletion,RF,0.81,0.051006600328754995,0.022534504479295447,0.041703761935559705,,56.0,44.0,50.0,8.0
2594,F1 Macro,0.3408910533910534,Listwise Deletion,Ridge,0.81,0.051006600328754995,0.022534504479295447,0.041703761935559705,,56.0,44.0,50.0,8.0
2595,F1 Macro,0.9932187298681043,"ACF, correlation-only",ACF+SVC,0.81,0.051006600328754995,0.022534504479295447,0.041703761935559705,,56.0,44.0,50.0,8.0
2596,F1 Macro,0.9864718614718614,"ACF, correlation-only",ACF+RF,0.81,0.051006600328754995,0.022534504479295447,0.041703761935559705,,56.0,44.0,50.0,8.0
2597,F1 Macro,0.9932187298681043,"ACF, correlation-only",ACF+Ridge,0.81,0.051006600328754995,0.022534504479295447,0.041703761935559705,,56.0,44.0,50.0,8.0
2598,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.051006600328754995,0.022534504479295447,0.041703761935559705,,56.0,44.0,50.0,8.0
2599,F1 Macro,0.9932187298681043,"ACF, with covariable",ACF+RF,0.81,0.051006600328754995,0.022534504479295447,0.041703761935559705,,56.0,44.0,50.0,8.0
2600,F1 Macro,0.985997879475126,"ACF, with covariable",ACF+Ridge,0.81,0.051006600328754995,0.022534504479295447,0.041703761935559705,,56.0,44.0,50.0,8.0
2601,F1 Macro,0.9448808047402508,KNN,KNN,0.81,0.051006600328754995,0.022534504479295447,0.041703761935559705,22.9,56.0,44.0,50.0,8.0
2602,F1 Macro,0.95253110907673,KNN,KNN+ROs,0.81,0.051006600328754995,0.022534504479295447,0.041703761935559705,56.0,56.0,44.0,50.0,8.0
2603,F1 Macro,0.9932187298681043,DBC,DBC,0.81,0.051006600328754995,0.022534504479295447,0.041703761935559705,,56.0,44.0,50.0,8.0
2604,F1 Macro,0.40135646592182156,Listwise Deletion,SVC,0.81,0.051386726545271016,0.019282233598114012,0.03553305319584757,,60.0,40.0,50.0,8.0
2605,F1 Macro,0.3726541480789847,Listwise Deletion,RF,0.81,0.051386726545271016,0.019282233598114012,0.03553305319584757,,60.0,40.0,50.0,8.0
2606,F1 Macro,0.3053591073393054,Listwise Deletion,Ridge,0.81,0.051386726545271016,0.019282233598114012,0.03553305319584757,,60.0,40.0,50.0,8.0
2607,F1 Macro,0.9930257697806605,"ACF, correlation-only",ACF+SVC,0.81,0.051386726545271016,0.019282233598114012,0.03553305319584757,,60.0,40.0,50.0,8.0
2608,F1 Macro,0.964235286815932,"ACF, correlation-only",ACF+RF,0.81,0.051386726545271016,0.019282233598114012,0.03553305319584757,,60.0,40.0,50.0,8.0
2609,F1 Macro,0.9511803884646232,"ACF, correlation-only",ACF+Ridge,0.81,0.051386726545271016,0.019282233598114012,0.03553305319584757,,60.0,40.0,50.0,8.0
2610,F1 Macro,0.986111111111111,"ACF, with covariable",ACF+SVC,0.81,0.051386726545271016,0.019282233598114012,0.03553305319584757,,60.0,40.0,50.0,8.0
2611,F1 Macro,0.9930836532143722,"ACF, with covariable",ACF+RF,0.81,0.051386726545271016,0.019282233598114012,0.03553305319584757,,60.0,40.0,50.0,8.0
2612,F1 Macro,0.986111111111111,"ACF, with covariable",ACF+Ridge,0.81,0.051386726545271016,0.019282233598114012,0.03553305319584757,,60.0,40.0,50.0,8.0
2613,F1 Macro,0.8344040316218262,KNN,KNN,0.81,0.051386726545271016,0.019282233598114012,0.03553305319584757,15.5,60.0,40.0,50.0,8.0
2614,F1 Macro,0.9444444444444445,KNN,KNN+ROs,0.81,0.051386726545271016,0.019282233598114012,0.03553305319584757,39.0,60.0,40.0,50.0,8.0
2615,F1 Macro,0.9719770211573491,DBC,DBC,0.81,0.051386726545271016,0.019282233598114012,0.03553305319584757,,60.0,40.0,50.0,8.0
2616,F1 Macro,0.3154109449492686,Listwise Deletion,SVC,0.81,0.050973544642805346,0.02308836678280199,0.03785448535410722,,63.0,37.0,50.0,8.0
2617,F1 Macro,0.3844788506468599,Listwise Deletion,RF,0.81,0.050973544642805346,0.02308836678280199,0.03785448535410722,,63.0,37.0,50.0,8.0
2618,F1 Macro,0.29611587107303144,Listwise Deletion,Ridge,0.81,0.050973544642805346,0.02308836678280199,0.03785448535410722,,63.0,37.0,50.0,8.0
2619,F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,0.81,0.050973544642805346,0.02308836678280199,0.03785448535410722,,63.0,37.0,50.0,8.0
2620,F1 Macro,1.0,"ACF, correlation-only",ACF+RF,0.81,0.050973544642805346,0.02308836678280199,0.03785448535410722,,63.0,37.0,50.0,8.0
2621,F1 Macro,1.0,"ACF, correlation-only",ACF+Ridge,0.81,0.050973544642805346,0.02308836678280199,0.03785448535410722,,63.0,37.0,50.0,8.0
2622,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.050973544642805346,0.02308836678280199,0.03785448535410722,,63.0,37.0,50.0,8.0
2623,F1 Macro,0.985851726089417,"ACF, with covariable",ACF+RF,0.81,0.050973544642805346,0.02308836678280199,0.03785448535410722,,63.0,37.0,50.0,8.0
2624,F1 Macro,0.9855324074074074,"ACF, with covariable",ACF+Ridge,0.81,0.050973544642805346,0.02308836678280199,0.03785448535410722,,63.0,37.0,50.0,8.0
2625,F1 Macro,0.8493962724854095,KNN,KNN,0.81,0.050973544642805346,0.02308836678280199,0.03785448535410722,8.5,63.0,37.0,50.0,8.0
2626,F1 Macro,0.9421296296296297,KNN,KNN+ROs,0.81,0.050973544642805346,0.02308836678280199,0.03785448535410722,86.2,63.0,37.0,50.0,8.0
2627,F1 Macro,1.0,DBC,DBC,0.81,0.050973544642805346,0.02308836678280199,0.03785448535410722,,63.0,37.0,50.0,8.0
2628,F1 Macro,0.2908660990366763,Listwise Deletion,SVC,0.81,0.05038875143192929,0.020343536464920958,0.04166580348816484,,66.0,34.0,50.0,8.0
2629,F1 Macro,0.23965583594480186,Listwise Deletion,RF,0.81,0.05038875143192929,0.020343536464920958,0.04166580348816484,,66.0,34.0,50.0,8.0
2630,F1 Macro,0.3551971326164874,Listwise Deletion,Ridge,0.81,0.05038875143192929,0.020343536464920958,0.04166580348816484,,66.0,34.0,50.0,8.0
2631,F1 Macro,0.9925186099577301,"ACF, correlation-only",ACF+SVC,0.81,0.05038875143192929,0.020343536464920958,0.04166580348816484,,66.0,34.0,50.0,8.0
2632,F1 Macro,0.9772079772079773,"ACF, correlation-only",ACF+RF,0.81,0.05038875143192929,0.020343536464920958,0.04166580348816484,,66.0,34.0,50.0,8.0
2633,F1 Macro,0.9849238655208804,"ACF, correlation-only",ACF+Ridge,0.81,0.05038875143192929,0.020343536464920958,0.04166580348816484,,66.0,34.0,50.0,8.0
2634,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.05038875143192929,0.020343536464920958,0.04166580348816484,,66.0,34.0,50.0,8.0
2635,F1 Macro,1.0,"ACF, with covariable",ACF+RF,0.81,0.05038875143192929,0.020343536464920958,0.04166580348816484,,66.0,34.0,50.0,8.0
2636,F1 Macro,0.9767324991205588,"ACF, with covariable",ACF+Ridge,0.81,0.05038875143192929,0.020343536464920958,0.04166580348816484,,66.0,34.0,50.0,8.0
2637,F1 Macro,0.8107852412488173,KNN,KNN,0.81,0.05038875143192929,0.020343536464920958,0.04166580348816484,11.1,66.0,34.0,50.0,8.0
2638,F1 Macro,0.94058229352347,KNN,KNN+ROs,0.81,0.05038875143192929,0.020343536464920958,0.04166580348816484,64.9,66.0,34.0,50.0,8.0
2639,F1 Macro,0.9926245528635174,DBC,DBC,0.81,0.05038875143192929,0.020343536464920958,0.04166580348816484,,66.0,34.0,50.0,8.0
2640,F1 Macro,0.3128205128205128,Listwise Deletion,SVC,0.81,0.05027709527485286,0.018148471918480208,0.041098943168641336,,70.0,30.0,50.0,8.0
2641,F1 Macro,0.3382752235211251,Listwise Deletion,RF,0.81,0.05027709527485286,0.018148471918480208,0.041098943168641336,,70.0,30.0,50.0,8.0
