,Metric,Value,Method,Algorithm,mv,sigma,diff_mu_12_mu_11,diff_mu_13_mu_23,Neighbors,size
722,F1 Macro,0.8835978835978837,ACF,ACF+Ridge,0.81,0.052835610652813905,0.021396756744044038,0.02386265655733452,,50.0
723,F1 Macro,0.7174999999999999,KNN,KNN,0.81,0.052835610652813905,0.021396756744044038,0.02386265655733452,5.1,50.0
724,F1 Macro,0.7263997697036991,KNN,KNN+ROs,0.81,0.052835610652813905,0.021396756744044038,0.02386265655733452,30.5,50.0
725,F1 Macro,0.8565217391304348,DBC,DBC,0.81,0.052835610652813905,0.021396756744044038,0.02386265655733452,30.5,50.0
726,F1 Macro,0.9813756613756613,ACF,ACF+SVC,0.81,0.05034634191141512,0.026516000948491103,0.03983770153664937,,68.0
727,F1 Macro,0.9650793650793651,ACF,ACF+RF,0.81,0.05034634191141512,0.026516000948491103,0.03983770153664937,,68.0
728,F1 Macro,0.9213078910753328,ACF,ACF+Ridge,0.81,0.05034634191141512,0.026516000948491103,0.03983770153664937,,68.0
729,F1 Macro,0.6597275296914996,KNN,KNN,0.81,0.05034634191141512,0.026516000948491103,0.03983770153664937,3.8,68.0
730,F1 Macro,0.9018952062430322,KNN,KNN+ROs,0.81,0.05034634191141512,0.026516000948491103,0.03983770153664937,32.4,68.0
731,F1 Macro,0.9465695203400122,DBC,DBC,0.81,0.05034634191141512,0.026516000948491103,0.03983770153664937,32.4,68.0
732,F1 Macro,0.9458689458689459,ACF,ACF+SVC,0.81,0.05116095841342115,0.017359195398380517,0.03382103340988554,,86.0
733,F1 Macro,0.9066339066339065,ACF,ACF+RF,0.81,0.05116095841342115,0.017359195398380517,0.03382103340988554,,86.0
734,F1 Macro,0.8612576064908722,ACF,ACF+Ridge,0.81,0.05116095841342115,0.017359195398380517,0.03382103340988554,,86.0
735,F1 Macro,0.7079744816586921,KNN,KNN,0.81,0.05116095841342115,0.017359195398380517,0.03382103340988554,3.9,86.0
736,F1 Macro,0.8364147807185782,KNN,KNN+ROs,0.81,0.05116095841342115,0.017359195398380517,0.03382103340988554,36.8,86.0
737,F1 Macro,0.9066339066339065,DBC,DBC,0.81,0.05116095841342115,0.017359195398380517,0.03382103340988554,36.8,86.0
738,F1 Macro,1.0,ACF,ACF+SVC,0.81,0.05056518220025738,0.01703511392359236,0.04177817344657585,,105.0
739,F1 Macro,0.9885029153321837,ACF,ACF+RF,0.81,0.05056518220025738,0.01703511392359236,0.04177817344657585,,105.0
740,F1 Macro,0.9111111111111111,ACF,ACF+Ridge,0.81,0.05056518220025738,0.01703511392359236,0.04177817344657585,,105.0
741,F1 Macro,0.6982758620689654,KNN,KNN,0.81,0.05056518220025738,0.01703511392359236,0.04177817344657585,11.8,105.0
742,F1 Macro,0.855583402951824,KNN,KNN+ROs,0.81,0.05056518220025738,0.01703511392359236,0.04177817344657585,38.5,105.0
743,F1 Macro,0.9779040404040403,DBC,DBC,0.81,0.05056518220025738,0.01703511392359236,0.04177817344657585,38.5,105.0
744,F1 Macro,0.990009250693802,ACF,ACF+SVC,0.81,0.0513623900327491,0.017061750304535883,0.04050840647443141,,123.0
745,F1 Macro,0.9802631578947368,ACF,ACF+RF,0.81,0.0513623900327491,0.017061750304535883,0.04050840647443141,,123.0
746,F1 Macro,0.97976011994003,ACF,ACF+Ridge,0.81,0.0513623900327491,0.017061750304535883,0.04050840647443141,,123.0
747,F1 Macro,0.7997511119047752,KNN,KNN,0.81,0.0513623900327491,0.017061750304535883,0.04050840647443141,8.4,123.0
748,F1 Macro,0.8720529979616168,KNN,KNN+ROs,0.81,0.0513623900327491,0.017061750304535883,0.04050840647443141,44.9,123.0
749,F1 Macro,0.9421428571428572,DBC,DBC,0.81,0.0513623900327491,0.017061750304535883,0.04050840647443141,44.9,123.0
750,F1 Macro,0.9914331282752334,ACF,ACF+SVC,0.81,0.050406418187362155,0.018812382492901375,0.04181775514462588,,142.0
751,F1 Macro,0.9914331282752334,ACF,ACF+RF,0.81,0.050406418187362155,0.018812382492901375,0.04181775514462588,,142.0
752,F1 Macro,0.9914331282752334,ACF,ACF+Ridge,0.81,0.050406418187362155,0.018812382492901375,0.04181775514462588,,142.0
753,F1 Macro,0.8541666666666666,KNN,KNN,0.81,0.050406418187362155,0.018812382492901375,0.04181775514462588,9.0,142.0
754,F1 Macro,0.9137794454867625,KNN,KNN+ROs,0.81,0.050406418187362155,0.018812382492901375,0.04181775514462588,62.4,142.0
755,F1 Macro,0.9667550839964633,DBC,DBC,0.81,0.050406418187362155,0.018812382492901375,0.04181775514462588,62.4,142.0
756,F1 Macro,0.9701576576576576,ACF,ACF+SVC,0.81,0.05048341706618427,0.02029445299152266,0.03632160575416818,,160.0
757,F1 Macro,0.9701576576576576,ACF,ACF+RF,0.81,0.05048341706618427,0.02029445299152266,0.03632160575416818,,160.0
758,F1 Macro,0.9778126635269494,ACF,ACF+Ridge,0.81,0.05048341706618427,0.02029445299152266,0.03632160575416818,,160.0
759,F1 Macro,0.7649456707910277,KNN,KNN,0.81,0.05048341706618427,0.02029445299152266,0.03632160575416818,4.6,160.0
760,F1 Macro,0.9124201801497019,KNN,KNN+ROs,0.81,0.05048341706618427,0.02029445299152266,0.03632160575416818,72.7,160.0
761,F1 Macro,0.9778126635269494,DBC,DBC,0.81,0.05048341706618427,0.02029445299152266,0.03632160575416818,72.7,160.0
762,F1 Macro,0.9798548868971405,ACF,ACF+SVC,0.81,0.05154914229884991,0.018287669315811023,0.0366278134570521,,178.0
763,F1 Macro,0.966424811495234,ACF,ACF+RF,0.81,0.05154914229884991,0.018287669315811023,0.0366278134570521,,178.0
764,F1 Macro,0.9467028003613369,ACF,ACF+Ridge,0.81,0.05154914229884991,0.018287669315811023,0.0366278134570521,,178.0
765,F1 Macro,0.764701371691994,KNN,KNN,0.81,0.05154914229884991,0.018287669315811023,0.0366278134570521,8.2,178.0
766,F1 Macro,0.9036183941844319,KNN,KNN+ROs,0.81,0.05154914229884991,0.018287669315811023,0.0366278134570521,62.2,178.0
767,F1 Macro,0.9529947360933276,DBC,DBC,0.81,0.05154914229884991,0.018287669315811023,0.0366278134570521,62.2,178.0
768,F1 Macro,0.9876048817696415,ACF,ACF+SVC,0.81,0.05123720402327084,0.020404346193884232,0.04076168404833115,,197.0
769,F1 Macro,0.9877899877899878,ACF,ACF+RF,0.81,0.05123720402327084,0.020404346193884232,0.04076168404833115,,197.0
770,F1 Macro,0.9938495020462232,ACF,ACF+Ridge,0.81,0.05123720402327084,0.020404346193884232,0.04076168404833115,,197.0
771,F1 Macro,0.8435341049078784,KNN,KNN,0.81,0.05123720402327084,0.020404346193884232,0.04076168404833115,8.7,197.0
772,F1 Macro,0.9299520118124769,KNN,KNN+ROs,0.81,0.05123720402327084,0.020404346193884232,0.04076168404833115,91.8,197.0
773,F1 Macro,0.9877899877899878,DBC,DBC,0.81,0.05123720402327084,0.020404346193884232,0.04076168404833115,91.8,197.0
774,F1 Macro,0.9944935404994321,ACF,ACF+SVC,0.81,0.0509960511765204,0.020808245044524,0.035577260157317464,,215.0
775,F1 Macro,0.9887631620304888,ACF,ACF+RF,0.81,0.0509960511765204,0.020808245044524,0.035577260157317464,,215.0
776,F1 Macro,0.9944935404994321,ACF,ACF+Ridge,0.81,0.0509960511765204,0.020808245044524,0.035577260157317464,,215.0
777,F1 Macro,0.777319864370836,KNN,KNN,0.81,0.0509960511765204,0.020808245044524,0.035577260157317464,6.3,215.0
778,F1 Macro,0.9658058345289335,KNN,KNN+ROs,0.81,0.0509960511765204,0.020808245044524,0.035577260157317464,110.2,215.0
779,F1 Macro,0.9944935404994321,DBC,DBC,0.81,0.0509960511765204,0.020808245044524,0.035577260157317464,110.2,215.0
780,F1 Macro,0.9844447789653269,ACF,ACF+SVC,0.81,0.05115607026861412,0.020159594108347417,0.04011380809248255,,234.0
781,F1 Macro,0.9842391580659923,ACF,ACF+RF,0.81,0.05115607026861412,0.020159594108347417,0.04011380809248255,,234.0
782,F1 Macro,0.9796427633307067,ACF,ACF+Ridge,0.81,0.05115607026861412,0.020159594108347417,0.04011380809248255,,234.0
